Date,Open,High,Low,Close,Volume,SMA_10,SMA_50,EMA_12,MACD,MACD_Signal,BB_Mid,BB_Upper,BB_Lower,Daily_Return
1985-01-24,5.541134865743131,5.689468784086107,5.321864594641474,5.542246124132321,148564.75318408807,5.530887488455893,,5.472874645023608,0.14889746673448645,0.1291286458678465,,,,-0.0032503576097525633
1985-01-25,5.3798318771640075,5.49231253673073,5.237523636552782,5.3661177177399075,414340.95454129775,5.525139290652184,,5.456450502364577,0.1293518026346563,0.12917327722120847,,,,-0.03177924661727061
1985-01-28,5.498440000832029,5.563275815370722,5.389228178807815,5.496308853436457,418458.484199936,5.52674001607569,,5.462582556375636,0.12294977118597217,0.12792857601416122,,,,0.02426169952741608
1985-01-29,5.480481774517065,5.61532400663851,5.339813912268049,5.468999499569475,249474.0234846177,5.530928421580546,,5.463569778405457,0.11435427363210415,0.12521371553774982,5.387942579622642,5.778092261707834,4.99779289753745,-0.004968671629489552
1985-01-30,5.556373339155323,5.617967257863821,5.484495669263539,5.539843200439378,465551.06051190756,5.531421649998994,,5.4753041510260605,0.11196807620337257,0.12256458767087437,5.41508112240758,5.764092938387946,5.066069306427214,0.012953685747361998
1985-01-31,5.494814185030639,5.542631887151721,5.387381032284559,5.4817650127588164,338835.4638284872,5.526117015429273,,5.476298129754176,0.10418954101029332,0.11888957833875817,5.436334829728105,5.742607048047514,5.130062611408697,-0.010483724101785996
1985-02-01,5.451856490674327,5.605682632592186,5.320518953153379,5.440163344491786,507556.0979477732,5.514826243405912,,5.470738932021501,0.0935892502592548,0.1138295127228575,5.452452935748984,5.71956924134729,5.185336630150679,-0.0075891009866716486
1985-02-04,5.4844704936309645,5.616783636289191,5.393396578438401,5.495312682866689,415813.69004360173,5.501514790266218,,5.474519509074606,0.08861701241573527,0.10878701266143306,5.471096115692159,5.688691044034455,5.253501187349864,0.010137441632288802
1985-02-05,5.450430327921756,5.551308288120053,5.353720285629988,5.434974565582301,519501.60366166866,5.482605015081064,,5.468435671614252,0.07889820688697835,0.10280925150654212,5.483226984533095,5.658286128470647,5.3081678405955435,-0.010979924303945343
1985-02-06,5.470023334746178,5.523367092766401,5.388777876459192,5.463354917287914,59270.82041279908,5.472908591830505,,5.467654017102507,0.07264859292629744,0.0967771197904932,5.491592227384176,5.643442046357893,5.339742408410459,0.005221800279496147
1985-02-07,5.40226041166318,5.54482717775077,5.18555922872698,5.398829277292969,358270.8887719566,5.45856690714657,,5.457065595593348,0.06177692303811888,0.08977708044001834,5.494727197801231,5.6352278851650786,5.354226510437383,-0.011810625700110378
1985-02-08,5.497655489536317,5.587590160717122,5.439876746763354,5.498343772319887,477264.1623375022,5.471789512604568,,5.4634160843205075,0.06049370067159998,0.08392040448633467,5.498464401628375,5.634916999281047,5.362011803975704,0.018432606388475437
1985-02-11,5.430476340987854,5.5265631549731475,5.326397166762366,5.418216412472622,502065.4811625462,5.463980268508184,,5.456462288651601,0.05240701397871472,0.07761772638481068,5.495360142291937,5.636303470231146,5.354416814352728,-0.014572999282192467
1985-02-12,5.452931842317079,5.589506425954747,5.361574611790469,5.456663686636871,502593.6742863648,5.462746687214924,,5.456493272957028,0.048541078879401844,0.07180239688372891,5.496837554397735,5.635367638537606,5.358307470257864,0.0070959281131228735
1985-02-13,5.548136734514279,5.618826881796317,5.464068509893444,5.53708068445604,282243.9708858964,5.46247043561659,,5.4688913362645675,0.05137406882557727,0.06771673127209858,5.4969460428077905,5.63560500971667,5.358287075898911,0.014737393110025643
1985-02-14,5.594660962388532,5.648867594369665,5.557354741264677,5.60016538616618,384052.3168235985,5.474310472957326,,5.489087343941739,0.058040586226660196,0.06578150226301091,5.5002137441932994,5.645549552446158,5.354877935940441,0.011393133910299502
1985-02-15,5.491833498696241,5.54318083459611,5.4412381110302634,5.4825110367071375,517392.01917658537,5.478545242178861,,5.488075604367185,0.05321667783787998,0.06326853737798473,5.496685742792386,5.640031049218394,5.353340436366378,-0.021009084794116784
1985-02-18,5.539391788727209,5.5899383268147975,5.478108870135269,5.539687032088985,69856.8604761898,5.4829826771010906,,5.496015824016692,0.05339185263111457,0.061293200428610695,5.492248733683654,5.623399085114756,5.361098382252552,0.010428797133108514
1985-02-19,5.5420762984686895,5.625599313661861,5.47130135099582,5.555436913025283,487994.96847748634,5.495028911845389,,5.505157530018014,0.0541770444369023,0.059869969230269014,5.4888169634632265,5.6085374428011034,5.3690964841253495,0.0028430994106827256
1985-02-20,5.443529086742364,5.59874101491263,5.291623518146176,5.435727107936857,135364.74839463487,5.492266130910283,,5.494475926620913,0.044625320865301354,0.056821039557275486,5.482587361370394,5.599577265420932,5.365597457319855,-0.021548225092387407
1985-02-21,5.390266420191057,5.502635018914554,5.253942570990852,5.379067821358984,428633.8163654937,5.490289985316885,,5.476720833503693,0.03211339696264659,0.051879511038349715,5.474428446231727,5.596547713301969,5.352309179161485,-0.010423497253043257
1985-02-22,5.455822968431768,5.550430921238971,5.367836147009402,5.467315044593524,375168.89601108356,5.487187112544248,,5.475273789055975,0.028984307474003934,0.047300470325480556,5.479488312574408,5.590601947845261,5.368374677303555,0.016405672165747953
1985-02-25,5.399212802411096,5.473065868704794,5.298821515857433,5.403124271329767,91934.43085028804,5.485677898429962,,5.4641738632519425,0.02108180465161613,0.04205673719070767,5.474829083469073,5.590686534550764,5.358971632387382,-0.011740822092780934
1985-02-26,5.564707198879784,5.729547217254425,5.349973707560462,5.548200669622008,392960.6025782628,5.494831596728476,,5.477101064231952,0.026223182592983285,0.038890026271162795,5.4787891419717,5.599134934937957,5.3584433490054435,0.026850464843470423
1985-02-27,5.595481208403391,5.716942904328841,5.459486482008425,5.604379540900512,147764.9528139398,5.5015614823729235,,5.496682368334808,0.03443399341720532,0.037998819700371306,5.482015958994756,5.61230460634762,5.351727311641892,0.010125601906596282
1985-02-28,5.4339610703219465,5.466826278559369,5.3902993355452935,5.430901108699849,551170.6374974506,5.48463505462629,,5.486562174544814,0.026635819347045953,0.035726219629706235,5.479472763791809,5.611752517860132,5.347193009723486,-0.030954083486784745
1985-03-01,5.38577729187508,5.5186094687233345,5.308419870352078,5.38796986431134,496294.07521917246,5.47518093738671,,5.4713941268165875,0.016797882054850888,0.03194055211473516,5.476863089782786,5.614364496892713,5.33936168267286,-0.007904994683062161
1985-03-04,5.31050780186928,5.4540969611284185,5.194374642474063,5.314603231417117,529506.1857870851,5.452672557319524,,5.447272450601285,0.0030460586798897182,0.026161653427766076,5.4678276172103075,5.62285671764087,5.312798516779745,-0.013616748931761125
1985-03-05,5.3764277503677365,5.4501848164369955,5.246922518828912,5.3781560335432275,193335.25455722475,5.4349444693713185,,5.436639155669276,-0.0026931356315138544,0.02039069561591009,5.464986690608354,5.6245663074596335,5.305407073757075,0.011958146141638482
1985-03-06,5.370077772180935,5.488781964580154,5.3046073917709275,5.354120713215123,324635.2047831748,5.426783829899145,,5.42394401067633,-0.00907631187737401,0.01449729411725327,5.459524980404714,5.6266390944173725,5.292410866392055,-0.004469063407271379
1985-03-07,5.5109198951958644,5.582576005188379,5.427916753994287,5.494758051600395,84904.94731617093,5.438352852923286,,5.434838478510802,-0.002755009157471733,0.01104683346230827,5.464321419120085,5.629597034654141,5.299045803586029,0.026267121329212495
1985-03-08,5.401434751946878,5.569471081826184,5.260654087194581,5.402596557295827,66376.45566172471,5.431881004193516,,5.429878182939267,-0.005122939516232883,0.00781287886660004,5.459534058368883,5.62620120208195,5.292866914655815,-0.016772621003344312
1985-03-11,5.389155325625562,5.621280316924305,5.2308504800662625,5.381507248711766,456429.04238000826,5.429719301931717,,5.422436500750421,-0.00860211253887666,0.0045298805855047,5.457698600180839,5.627068240657178,5.2883289597045,-0.0039035505169420226
1985-03-12,5.150712705517573,5.195065079514324,5.089631191519626,5.158451921481462,431289.42379383935,5.390744427117662,5.4248415740612685,5.381823488555197,-0.02902351793351965,-0.0021807991183001693,5.442788011923069,5.658663145236341,5.226912878609797,-0.04144848588352257
1985-03-13,5.1022184629641645,5.3012989121834035,5.011517550310955,5.107772699149452,309301.8055112844,5.341083742942556,5.427055581149445,5.339661828646621,-0.04873522915029849,-0.011491685124699834,5.42132261265774,5.679040831692386,5.1636043936230935,-0.009824502215667774
1985-03-14,5.2407669616921675,5.419945432263719,5.030760728920179,5.231735520270754,381704.6356618969,5.321167184099647,5.4305564742278944,5.32305778120418,-0.05373471825746812,-0.019940291751253492,5.402901119362968,5.659461456645386,5.146340782080551,0.024269447452496262
1985-03-15,5.315381509018056,5.367841658211448,5.264328422894232,5.314296569910291,166256.5818203088,5.313799854659542,5.434486381144617,5.3217099025435814,-0.050453268803151374,-0.02604288716163307,5.3944903960231265,5.651091029229016,5.137889762817237,0.015780814859552406
1985-03-18,5.341795642031126,5.401824631597234,5.179392073305833,5.330459971702187,112938.00626866786,5.315385528688049,5.438646598898597,5.323056067029521,-0.046017978417616234,-0.030037905412829705,5.384029043003786,5.632640973759489,5.135417112248083,0.0030414941242484783
1985-03-19,5.303048588226198,5.456668057616874,5.157823027631761,5.318716344844511,506012.15365437814,5.309441559818177,5.441173782020214,5.322388417462596,-0.04295542793990137,-0.03262140991824404,5.372193014594748,5.608689702813429,5.135696326376067,-0.002203116976774888
1985-03-20,5.2424546660224,5.3498315410807376,5.141326896744692,5.24506939526367,98021.85741383642,5.298536428023032,5.440154168720163,5.310493183278146,-0.045941443595549636,-0.03528541665370516,5.362660128961089,5.603700445402073,5.1216198125201045,-0.013846752638393411
1985-03-21,5.280594835727468,5.44164436597817,5.175306728581334,5.286130737167001,407409.38778748905,5.277673696579692,5.439154186084465,5.306745114645661,-0.04448181669420492,-0.037124696661805116,5.35801327475149,5.601294672387621,5.114731877115358,0.007828560274228291
1985-03-22,5.3887908849498745,5.478434909689561,5.213851791163862,5.387821205617169,498436.7817143298,5.276196161411827,5.438438616281269,5.319218359410509,-0.03471925891286176,-0.036643609112016445,5.354038582802671,5.592347716360052,5.11572944924529,0.01923722160997232
1985-03-25,5.245686451378031,5.341634921149974,5.125620105940989,5.258341212741811,451581.6135377365,5.26387955781483,5.433999408552077,5.309852644538401,-0.03700375855670668,-0.036715639000954495,5.346799429873274,5.5876133479951795,5.105985511751368,-0.024031976551182943
1985-03-26,5.235266508252119,5.408102715353946,5.1551911631148215,5.231879827307754,391452.51135261316,5.27122234839746,5.430094696207814,5.297856826502916,-0.04048279320053538,-0.03746906984087067,5.330983387757561,5.557211029017738,5.104755746497384,-0.005032268611617874
1985-03-27,5.248063963872733,5.372977347195142,5.124285486067105,5.24735284692755,509239.3793120101,5.28518036317527,5.424343534821267,5.290086983491322,-0.041512875265766525,-0.03827783092584985,5.313132053058913,5.501742037573811,5.124522068544016,0.0029574493548254477
1985-03-28,5.295807828936008,5.347688832039109,5.246250689807225,5.311575756815335,77298.26679815918,5.293164386829728,5.419878822788453,5.293392948618093,-0.03672364332849476,-0.03796699340637883,5.307165785464687,5.487455694888484,5.126875876040891,0.012239106414463796
1985-03-29,5.342405379668638,5.397739642373849,5.294546449254493,5.352433072111659,190644.80736990896,5.296978037049865,5.415866062936178,5.302476044540181,-0.02929362001122726,-0.036232318727348514,5.305388945854704,5.483006411355751,5.1277714803536565,0.007692127000899829
1985-04-01,5.492561393382526,5.548321602372896,5.421981705925371,5.500341463763368,433209.0207084007,5.313966186255984,5.413304347926172,5.3329168782668255,-0.011339586226208453,-0.0312537722271205,5.314675857472016,5.512585712483185,5.116766002460848,0.02763386102338594
1985-04-02,5.394608646806998,5.527503098124917,5.250280992449929,5.409865216318692,234406.47190324287,5.323081073403401,5.409020205903869,5.344755084120958,-0.004361287914717238,-0.025875275364639853,5.316261316610789,5.516802942973559,5.115719690248019,-0.01644920557037044
1985-04-03,5.415725255478382,5.464874322754298,5.347053318099576,5.420107881323535,343028.2027828333,5.340584922009387,5.406215980534471,5.356347822152125,0.0019728197988300167,-0.02030565633194588,5.319560675016209,5.524840224241785,5.114281125790633,0.0018933309047970415
1985-04-04,5.503573273500308,5.577991608286807,5.4231571265916205,5.498235560782929,448819.98170874256,5.36179540437098,5.4053357692674835,5.378176705018403,0.013145365003653708,-0.013615452064825964,5.319734550475337,5.5256438471683875,5.113825253782286,0.014414414098399053
1985-04-05,5.571035628586249,5.635045668611863,5.499220525300237,5.565286644736799,430771.21211863554,5.379541948282943,5.40931914780742,5.406962849590464,0.02709778330000745,-0.005472804991859282,5.327869054847385,5.558885048051443,5.096853061643327,0.012195018422295867
1985-04-08,5.544998050181257,5.597996643185397,5.419572909498669,5.539225287926216,530839.7740665006,5.407630355801384,5.410177476497215,5.427310917026733,0.03564138987436927,0.0027500339813864285,5.335754956808108,5.5845628517272,5.086947061889016,-0.004682841778730129
1985-04-09,5.573704326947803,5.616872329062971,5.457420593069836,5.568299369894016,258266.64497594952,5.441272310060009,5.412163473903706,5.449001448237085,0.04424822902978409,0.011049672991065962,5.356247329228735,5.611009258095564,5.101485400361906,0.005248763221668007
1985-04-10,5.499373260367872,5.588706375465152,5.438297690301648,5.513456598803382,526813.6816747033,5.467882685247593,5.411635741870986,5.458917625247285,0.04611230384768206,0.01806219916238918,5.3765315242114315,5.611853669913642,5.141209378509221,-0.009849106064079738
1985-04-11,5.415213723005584,5.566702534139996,5.278478499280159,5.423083454537528,281833.0721666546,5.479033455019812,5.41046211070656,5.453404675907322,0.03983801131231779,0.022417361592374903,5.386098920924771,5.6120047844527265,5.160193057396815,-0.016391376742762143
1985-04-12,5.484252264068759,5.651924383681264,5.328581922750142,5.4793216789456745,120958.15402848476,5.491722315703214,5.411245277395639,5.457391907143992,0.03895450074523499,0.02572478942294692,5.394350176376539,5.621266424204114,5.167433928548965,0.010370156550161935
1985-04-15,5.626209613851444,5.722957292903069,5.497038677938038,5.640037166502331,345236.4058733843,5.50569188597711,5.4141397670683515,5.485491177814506,0.050638974371040035,0.030707626412565543,5.409829036116546,5.659490030960362,5.160168041272731,0.029331274375477223
1985-04-16,5.4853600969959695,5.656486685776022,5.347789582100138,5.501634233158203,373069.08310403116,5.514868787661061,5.41547296041987,5.487974724790459,0.04817570433108642,0.03420124199626972,5.418974930532231,5.667983124286737,5.169966736777726,-0.02453936547903246
1985-04-17,5.445222941819173,5.509292561255372,5.379527393936058,5.446919216261313,154812.49368316427,5.517549921154839,5.415144246399337,5.481658492709052,0.0413320503384238,0.03562740366470054,5.429067421582113,5.664383429958403,5.193751413205823,-0.009945229831369695
1985-04-18,5.251450327770638,5.354218676620301,5.153224325235155,5.257572286471802,77061.47363874636,5.4934835937237265,5.412319106582914,5.4471836917494745,0.020394594260240595,0.03258084178380855,5.427639499047354,5.666920711893717,5.188358286200991,-0.03476220635404903
1985-04-19,5.175215155187031,5.31920395007622,5.05760478429953,5.177994457364658,357201.41286843986,5.454754374986512,5.405912120283809,5.40576996338258,-0.002589901504833847,0.025546693126080072,5.417148161634728,5.680926141056328,5.153370182213128,-0.015135850687570174
1985-04-22,5.172895415049467,5.315637733724861,5.073996732684996,5.1856892173447,74731.20773228392,5.4194007679283605,5.401261576381252,5.37191138706906,-0.019954355778152966,0.016446483345233465,5.413515561864871,5.688274436741004,5.138756686988739,0.0014860502542828335
1985-04-23,5.1109093919865645,5.204799078313773,5.017891172735561,5.11053592875018,211199.1556793254,5.373624423813977,5.394339021223517,5.331699778096925,-0.039326719261619125,0.005291842823862948,5.407448366936993,5.7036197212195905,5.111277012654396,-0.014492439759627773
1985-04-24,5.053414541270335,5.13223657520646,4.906973994414509,5.047436453666362,273608.65210660856,5.327022409300275,5.384546136607724,5.287966958953762,-0.059089905538694865,-0.007584506848648615,5.397452547273934,5.72788692221204,5.067018172335828,-0.012346938944082564
1985-04-25,5.057022404622623,5.108569765038189,4.985116457037145,5.0531465484489475,126469.03023621778,5.290028718691417,5.373605759853379,5.251840741953021,-0.07344498801769372,-0.020756603082457636,5.384531086855615,5.747695592589675,5.021366581121555,0.0011312861162300347
1985-04-26,5.174762747240581,5.25289478085063,5.0781010264500805,5.176492163834648,488970.8998746898,5.2597457671803145,5.367485382395929,5.240248653011733,-0.07401533131927351,-0.03140834872982081,5.375734041441765,5.750510417529807,5.000957665353723,0.02440966518644916
1985-04-29,5.230058078346264,5.31032619669979,5.138167173861503,5.222962820997382,537241.5305729441,5.218038332629819,5.361150898174097,5.237589294240294,-0.06991164095488855,-0.039109007174834357,5.361865109303465,5.737753507599751,4.985976711007178,0.008977248625507306
1985-04-30,5.101450174582256,5.248586939547539,4.923875162014772,5.1117660260043145,464074.80546227924,5.179051511914431,5.352277480433678,5.218231868357836,-0.07477018467506014,-0.046241242674879515,5.346960149787746,5.738163368670638,4.955756930904854,-0.021289984019421615
1985-05-01,5.2519460756290295,5.316881402090637,5.151732180046835,5.250392264979467,409175.88497212436,5.159398816786246,5.348570783574529,5.223179621684241,-0.06666615075210469,-0.05032622429032455,5.338474368970543,5.730358991876062,4.946589746065023,0.0271190501032208
1985-05-02,5.352535060105304,5.472846761750551,5.266377770232639,5.340255543205583,448742.07087732834,5.167667142459624,5.347794538011462,5.241191301918294,-0.052388527612070135,-0.05073868495467367,5.330575368091675,5.715202610416175,4.945948125767175,0.01711553607632532
1985-05-03,5.2642440925013645,5.372012211962712,5.208953477844067,5.278112306923302,536501.5934308377,5.177678927415489,5.3440104832580575,5.246871456534449,-0.04556263058057741,-0.04970347407985442,5.3162166512010005,5.685068520824923,4.947364781577078,-0.011636753293827962
1985-05-06,5.24476710847946,5.4137391247617455,5.182677105984162,5.253289532194637,127821.25550305951,5.184438958900482,5.341013788475355,5.247858852789863,-0.04167563766439475,-0.048097906796762485,5.301919863414422,5.656256780286117,4.947582946542727,-0.004702964485258199
1985-05-07,5.117134204470363,5.222811544058746,5.04561354975832,5.12485660372916,261789.7204307481,5.18587102639838,5.332546907157498,5.228935429857446,-0.04840069861717389,-0.048158465160844766,5.279747725106178,5.61908015727915,4.940415292933206,-0.024448096317246426
1985-05-08,5.195298141225649,5.266157122468214,5.123112446897094,5.196246975094015,333791.83760371635,5.200752078541146,5.324384255841368,5.223906436816918,-0.04742308770358328,-0.048011389669392474,5.263887243920711,5.586464794965287,4.941309692876135,0.013930218323163768
1985-05-09,5.182814206771531,5.336525097762214,5.073675913259324,5.180180097804655,375118.0637197547,5.213455433476716,5.319369835623465,5.217179307738109,-0.047398407396033626,-0.047888793214720705,5.251742076084066,5.567296947075546,4.936187205092587,-0.003092015711795293
1985-05-10,5.145973322342452,5.223934384385546,5.042867678859335,5.136363768314478,464667.24242662004,5.2094425939247,5.314337713703527,5.20474614782678,-0.050334237913312485,-0.04837788215443906,5.234594180552508,5.534986673178066,4.934201687926949,-0.008458456783914992
1985-05-13,5.201576535754306,5.331895644910636,5.0911837909945765,5.202294267476399,361728.7809965668,5.207375738572601,5.312091534424712,5.204368935465183,-0.04680136744056185,-0.048062579211663625,5.212707035601211,5.444722308677864,4.9806917625245575,0.012836026055754957
1985-05-14,5.209686866755005,5.334013045267676,5.052298797417114,5.216218098544329,265332.2517865563,5.2178209458266025,5.308852775724734,5.206191883631205,-0.042389367099620046,-0.046927936789254915,5.198436228870516,5.3865895518750975,5.010282905865935,0.0026764789441033887
1985-05-15,5.284603159025108,5.436755250771462,5.105580897652688,5.288093381086984,194085.07558647695,5.221591057437354,5.307532229082171,5.218792114009017,-0.03271596119263531,-0.044085541669931,5.1904949371118,5.344863787374228,5.036126086849372,0.013779194271557271
1985-05-16,5.304030386380257,5.400586282175548,5.2061936352595835,5.30552007763197,525248.8932510212,5.218117510879994,5.303747469602802,5.2321348776433165,-0.023374086627248047,-0.03994325066139441,5.192892326669808,5.353028937293395,5.032755716046221,0.003295459306243087
1985-05-17,5.2986069129847255,5.385414258093333,5.217136178508592,5.297080677215743,514460.8914128736,5.2200143479092365,5.301637152001201,5.242126539115997,-0.01646181129865454,-0.03524696278884644,5.198846637662363,5.365379028244198,5.032314247080529,-0.001590682966559065
1985-05-20,5.3351731333605965,5.45314406899757,5.265878906864463,5.345168562161969,292569.5932628461,5.229202250905971,5.300910378270206,5.257979158046147,-0.007022541386825232,-0.0296020785084422,5.206820604903227,5.385527793280996,5.028113416525457,0.009078186245692788
1985-05-21,5.176656470495942,5.232294044718572,5.132398898112387,5.168111954697051,335467.4949797071,5.2335277860027585,5.3011035789345184,5.2441534344539775,-0.013671246850408103,-0.02641591217683538,5.20969940620057,5.3836680070551415,5.035730805345998,-0.033124606905437504
1985-05-22,5.103948801539796,5.188829033865751,5.041098855082647,5.10893392672476,426577.71362566255,5.224796481165834,5.301126803486024,5.2233504332648675,-0.023445303255842376,-0.02582179039263678,5.212774279853489,5.37654203648008,5.049006523226899,-0.011450608750552815
1985-05-23,5.191135515223354,5.323462894933288,5.028389746688127,5.188417043273678,430801.63367398933,5.225620175712736,5.300260433946082,5.217976065573915,-0.024495323298865834,-0.025556496973882594,5.219537804594726,5.365783292533648,5.073292316655803,0.015557671656926786
1985-05-24,5.212518410736332,5.412558021343639,5.137236267413811,5.22809116085333,192454.67879745932,5.234792914966621,5.298536325764942,5.219532234078441,-0.021873952718824974,-0.024819988122871072,5.2221177544456605,5.366979857961943,5.077255650929378,0.007646670891863883
1985-05-27,5.213249006884623,5.268253269953229,5.1269909185035445,5.210342852971601,490029.5054259819,5.235597773516142,5.296133983390331,5.218118483138928,-0.020986715967548086,-0.024053333691806476,5.221486756044371,5.366443271414811,5.0765302406739305,-0.003394796941305067
1985-05-28,5.132901137417312,5.232500206400373,5.0257495439106314,5.123688450197287,237998.05633166654,5.2263448086814375,5.292233425497386,5.20359078576329,-0.026965024535097193,-0.02463567186046462,5.22208287725402,5.365226251621873,5.078939502886167,-0.01663122854283805
1985-05-29,5.197694423101734,5.380579710916312,5.08256370861478,5.211444950496691,245337.55438616712,5.2186799656224085,5.291560936602046,5.204799118799198,-0.0243410722546189,-0.02457675193929548,5.220135511529881,5.362715883034779,5.077555140024982,0.017127602732368574
1985-05-30,5.268601897152756,5.32681869338492,5.201285793047609,5.272991223557072,155388.16695741078,5.215427080214918,5.291298146329848,5.215290211838871,-0.017098203844816418,-0.023081042320399668,5.216772295547456,5.350308965817221,5.08323562527769,0.011809828875677608
1985-05-31,5.398264825075447,5.551964740685842,5.21922737910113,5.384334656943765,294037.5592528524,5.224152478187721,5.291228415356381,5.241297049547317,-0.0023466432667467174,-0.01893416250966908,5.222083413048479,5.373186437878645,5.070980388218312,0.02111580100669741
1985-06-03,5.518239098764137,5.598973222576479,5.456374518930497,5.516873801209827,211091.51244040142,5.241323002092505,5.29639906712574,5.28369347288001,0.019810512777371336,-0.011185227452260997,5.235262626499238,5.435739062847866,5.0347861901506095,0.024615695849279362
1985-06-04,5.62768222243492,5.700037177423823,5.505992479794089,5.636567549533953,255745.6129938797,5.288168561576197,5.304492821570265,5.337981792365232,0.04649256637879251,0.0003503313139497054,5.260848173789478,5.523093560706967,4.998602786871989,0.021695937343696015
1985-06-05,5.6187247921222045,5.813838739660248,5.506923124192484,5.607147275320037,358767.3575745755,5.337989896435724,5.311688710138115,5.379391866665972,0.06452056295111763,0.01318437764138329,5.281393188800779,5.583657574316902,4.979128803284656,-0.005219537237045602
1985-06-06,5.402897308743889,5.512798165389683,5.284185793443024,5.390411591983941,288285.5164713318,5.35818935130675,5.313265426841486,5.381087209022583,0.060620328398908185,0.022671567792888273,5.291904763509743,5.593970950908505,4.989838576110981,-0.03865346720783702
1985-06-07,5.512874885779247,5.697424718738292,5.33830540442014,5.516592688719185,550461.4378978428,5.387039504093336,5.316548619173636,5.401934205898984,0.06693948763860469,0.03152515176203156,5.310916209529979,5.619553920296333,5.002278498763625,0.023408434510434617
1985-06-10,5.554628484380564,5.659033024124515,5.5029223704223496,5.555514081444887,364540.85982163134,5.4215566269406645,5.317652071527268,5.4255618790598925,0.07423239315621633,0.04006660004086851,5.328577200228403,5.65115336151994,5.006001038936866,0.007055331963385925
1985-06-11,5.562895329434798,5.639354114518514,5.4704323267885195,5.5766380256489985,266376.87486612285,5.466851584485836,5.320987527713873,5.448804363150525,0.08078535578423196,0.0482103511895412,5.346598196583637,5.682730229975878,5.010466163191396,0.0038023383424883317
1985-06-12,5.357809603144033,5.468382768050557,5.276721296328969,5.366085852777274,149620.55069794363,5.4823156747138935,5.319907087142948,5.4360784384777165,0.06820262774764796,0.05220880650116255,5.350497820168151,5.685580008803942,5.01541563153236,-0.03775611253649924
1985-06-13,5.155131846455632,5.195403023242806,5.103916593870776,5.151695531962105,471952.80921130464,5.470186105554397,5.312976286566531,5.3923272220906995,0.0404647653434429,0.04985999826961863,5.342806592884658,5.689109350704369,4.9965038350649476,-0.03995283092688673
